name,CMC,Type,Color,Set,Collector Number,Rarity,Color Category,status,Finish,board,maybeboard,image URL,image Back URL,tags,Notes,MTGO ID,Custom,Voucher,Artist
"Cat-Gator",7,"Creature - Fish Crocodile",B,"tla","91",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144662,false,false,"Joseph Weston"
"Azula Always Lies",2,"Instant - Lesson",B,"tla","84",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144648,false,false,"Robin Har"
"Deadly Dispute",2,"Instant",B,"afr","94",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;👑 LOL","",91690,false,false,"Irina Nordsol"
"Savor",2,"Instant",B,"blb","109",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;👑 LOL;🔥 Banger","",129463,false,false,"Kev Walker"
"Deadly Precision",1,"Sorcery",B,"tla","95",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144670,false,false,"Yuhong Ding"
"Deadly Precision",1,"Sorcery",B,"tla","95",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144670,false,false,"Yuhong Ding"
"Deadly Precision",1,"Sorcery",B,"tla","95",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144670,false,false,"Yuhong Ding"
"Cruelclaw's Heist",2,"Sorcery",B,"blb","310",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",129033,false,false,"Iris Compiet"
"Day of Black Sun",2,"Sorcery",B,"tla","94",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144668,false,false,"Matteo Bassini"
"Epic Downfall",2,"Sorcery",B,"tla","96",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144672,false,false,"Hristo D. Chukov"
"Epic Downfall",2,"Sorcery",B,"tla","96",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144672,false,false,"Hristo D. Chukov"
"Ozai's Cruelty",3,"Sorcery - Lesson",B,"tla","113",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144706,false,false,"ikeda_cpt"
"Poet's Quill",2,"Artifact - Equipment",B,"stx","82",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🔥 Banger","",88641,false,false,"Anna Fehr"
"Dubious Delicacy",3,"Artifact - Food",B,"eoe","96",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"⚛️ GUT;✨ Fantasia;👑 LOL;🔥 Banger","",142805,false,false,"Tianxing Xu"
"Phoenix Fleet Airship",4,"Artifact - Vehicle",B,"tla","323",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145148,false,false,"Ben Hill"
"Phoenix Fleet Airship",4,"Artifact - Vehicle",B,"tla","323",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145148,false,false,"Ben Hill"
"The Fire Nation Drill",4,"Legendary Artifact - Vehicle",B,"tla","321",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🔥 Banger","",145144,false,false,"Ben Hill"
"Scavenger's Talent",1,"Enchantment - Class",B,"blb","111",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",129467,false,false,"Chris Seaman"
"Bitterblossom",2,"Kindred Enchantment - Faerie",B,"2x2","69",mythic,null,Owned,Non-foil,mainboard,false,,,"⚛️ GUT;✨ Fantasia;📼 LSV Retro","",101622,false,false,"Rebecca Guay"
"Obsessive Pursuit",2,"Enchantment",B,"tla","340",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145420,false,false,"Sija Hong"
"The Eldest Reborn",5,"Enchantment - Saga",B,"dom","90",uncommon,null,Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",67645,false,false,"Ravenna Tran"
"The Rise of Sozin",6,"Enchantment - Saga",B,"tla","356",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🔥 Banger","",145122,false,false,"Barbara Rosiak"
"Realm of Koh",0,"Land",,"tla","276",rare,Black,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145044,false,false,"Andreas Rocha"
"Fire Nation Cadets",1,"Creature - Human Soldier",R,"tla","134",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144750,false,false,"Rafater"
"Fire Nation Cadets",1,"Creature - Human Soldier",R,"tla","134",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144750,false,false,"Rafater"
"Fire Nation Cadets",1,"Creature - Human Soldier",R,"tla","134",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144750,false,false,"Rafater"
"Fire Nation Cadets",1,"Creature - Human Soldier",R,"tla","134",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144750,false,false,"Rafater"
"Greasewrench Goblin",1,"Creature - Goblin Artificer",R,"dft","132",uncommon,null,Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",136387,false,false,"Alexandre Honoré"
"Monastery Swiftspear",1,"Creature - Human Monk",R,"ktk","118",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"⚛️ GUT;✨ Fantasia;📐 Sacred;📼 LSV Retro","",54108,false,false,"Steve Argyle"
"Deserter's Disciple",2,"Creature - Human Rebel Ally",R,"tla","131",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144744,false,false,"HAIKEI"
"Draconautics Engineer",2,"Creature - Goblin Artificer",R,"dft","121",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria","",136365,false,false,"Artur Nakhodkin"
"Firebending Student",2,"Creature - Human Monk",R,"tla","342",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145424,false,false,"Ina Wong"
"Firebending Student",2,"Creature - Human Monk",R,"tla","342",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145424,false,false,"Ina Wong"
"Firebending Student",2,"Creature - Human Monk",R,"tla","342",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145424,false,false,"Ina Wong"
"Mai, Jaded Edge",2,"Legendary Creature - Human Noble",R,"tla","147",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"⚛️ GUT;✨ Fantasia","",144778,false,false,"Toraji"
"Slickshot Show-Off",2,"Creature - Bird Wizard",R,"otj","146",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria","",124203,false,false,"Augusto Quirino"
"Tiger-Dillo",2,"Creature - Cat Armadillo",R,"tla","155",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144794,false,false,"John Di Giovanni"
"Tiger-Dillo",2,"Creature - Cat Armadillo",R,"tla","155",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144794,false,false,"John Di Giovanni"
"Tiger-Dillo",2,"Creature - Cat Armadillo",R,"tla","155",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144794,false,false,"John Di Giovanni"
"Zhao, the Moon Slayer",2,"Legendary Creature - Human Soldier",R,"tla","162",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144808,false,false,"Toraji"
"Bonecrusher Giant",3,"Creature - Giant",R,"eld","291",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🔥 Banger","",-1,false,false,"John Severin Brassell"
"Giant Cindermaw",3,"Creature - Dinosaur Beast",R,"bro","136",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",104890,false,false,"Edgar Sánchez Hidalgo"
"Jeong Jeong, the Deserter",3,"Legendary Creature - Human Rebel Ally",R,"tla","142",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144766,false,false,"Danciao"
"Ty Lee, Artful Acrobat",3,"Legendary Creature - Human Performer",R,"tla","158",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144800,false,false,"Rose Benjamin"
"Atsushi, the Blazing Sky",4,"Legendary Creature - Dragon Spirit",R,"pneo","134s",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",-1,false,false,"Victor Adame Minguez"
"Iroh, Dragon of the West",4,"Legendary Creature - Human Noble Ally",R,"tle","119",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145636,false,false,"Hokyoung Kim"
"Smellerbee, Rebel Fighter",4,"Legendary Creature - Human Rebel Ally",R,"tle","125",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145648,false,false,"Enishi"
"Wartime Protestors",4,"Creature - Human Rebel Ally",R,"tla","160",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144804,false,false,"Yosuke Adachi"
"Wartime Protestors",4,"Creature - Human Rebel Ally",R,"tla","160",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144804,false,false,"Yosuke Adachi"
"Fang, Roku's Companion",5,"Legendary Creature - Dragon",R,"tle","115",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145628,false,false,"Douzen"
"Ran and Shaw",5,"Legendary Creature - Dragon",R,"tla","325",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145152,false,false,"Antonio José Manzanedo"
"Combustible Gearhulk",6,"Artifact Creature - Construct",R,"kld","112",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",61989,false,false,"Daarken"
"Firebending Lesson",1,"Instant - Lesson",R,"tla","138",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;👑 LOL","",144758,false,false,"Toni Infante"
"Firebending Lesson",1,"Instant - Lesson",R,"tla","138",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;👑 LOL","",144758,false,false,"Toni Infante"
"Firebending Lesson",1,"Instant - Lesson",R,"tla","138",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;👑 LOL","",144758,false,false,"Toni Infante"
"Firebending Lesson",1,"Instant - Lesson",R,"tla","138",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;👑 LOL","",144758,false,false,"Toni Infante"
"Redirect Lightning",1,"Instant - Lesson",R,"tla","151",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144786,false,false,"Toni Infante"
"Combustion Technique",2,"Instant - Lesson",R,"tla","128",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144738,false,false,"Devin Elle Kurtz"
"Combustion Technique",2,"Instant - Lesson",R,"tla","128",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144738,false,false,"Devin Elle Kurtz"
"Combustion Technique",2,"Instant - Lesson",R,"tla","128",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144738,false,false,"Devin Elle Kurtz"
"Fists of Flame",2,"Instant",R,"tle","166",common,null,Not Owned,Non-foil,mainboard,false,,,"⚛️ GUT;✨ Fantasia;🌍 Gaelaria","",-1,false,false,"Jason Kiantoro"
"Lightning Strike",2,"Instant",R,"tla","146",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;📼 LSV Retro","",144776,false,false,"Jo Cordisco"
"Big Score",4,"Instant",R,"snc","102",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;👑 LOL","",98423,false,false,"Gaboleps"
"Wild Ride",1,"Sorcery",R,"tdm","132",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",139219,false,false,"Filipe Pagliuso"
"Iroh's Demonstration",2,"Sorcery - Lesson",R,"tla","141",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144764,false,false,"Song Qijin"
"Iroh's Demonstration",2,"Sorcery - Lesson",R,"tla","141",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144764,false,false,"Song Qijin"
"Iroh's Demonstration",2,"Sorcery - Lesson",R,"tla","141",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144764,false,false,"Song Qijin"
"Igneous Inspiration",3,"Sorcery",R,"stx","107",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🔥 Banger","",88691,false,false,"PINDURSKI"
"Dragon Mantle",1,"Enchantment - Aura",R,"ths","119",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🅰️ Alpha Reimagined","",50342,false,false,"Anthony Palumbo"
"Weaponize the Monsters",1,"Enchantment",R,"iko","140",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;👑 LOL;🔥 Banger","",80289,false,false,"Magali Villeneuve"
"Firebender Ascension",2,"Enchantment",R,"tla","137",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144756,false,false,"Tetsuko"
"Fated Firepower",3,"Enchantment",R,"tla","341",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145422,false,false,"Brigitte Roka"
"Fated Firepower",3,"Enchantment",R,"tla","341",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145422,false,false,"Brigitte Roka"
"Founding of Omashu",3,"Enchantment - Saga",R,"tle","116",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145630,false,false,"Dee Nguyen"
"The Cave of Two Lovers",4,"Enchantment - Saga",R,"tla","126",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144734,false,false,"Ittoku"
"The Elder Dragon War",4,"Enchantment - Saga",R,"dmu","121",rare,null,Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🔥 Banger","",102718,false,false,"Filip Burburan"
"The Legend of Roku",4,"Enchantment - Saga",R,"tla","357",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria","",145126,false,false,"Barbara Rosiak"
"Earthen Ally",1,"Creature - Human Soldier Ally",G,"tla","177",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144838,false,false,"Boell Oyino"
"Earthen Ally",1,"Creature - Human Soldier Ally",G,"tla","177",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144838,false,false,"Boell Oyino"
"Edgewall Innkeeper",1,"Creature - Human Peasant",G,"eld","151",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",78436,false,false,"Matt Stewart"
"Gilded Goose",1,"Creature - Bird",G,"eld","160",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",78458,false,false,"Lindsey Look"
"Sazh's Chocobo",1,"Creature - Bird",G,"fin","200",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;👑 LOL","",141341,false,false,"Domenico Cava"
"Stampeding Scurryfoot",1,"Creature - Mouse",G,"dft","181",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;👑 LOL","",136485,false,false,"Julia Metzger"
"Badgermole Cub",2,"Creature - Badger Mole",G,"tla","326",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria","",145154,false,false,"Filip Burburan"
"Badgermole Cub",2,"Creature - Badger Mole",G,"tla","326",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria","",145154,false,false,"Filip Burburan"
"Badgermole Cub",2,"Creature - Badger Mole",G,"tla","326",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria","",145154,false,false,"Filip Burburan"
"Duskwatch Recruiter",2,"Creature - Human Warrior Werewolf",G,"soi","203",uncommon,null,Owned,Non-foil,mainboard,false,,,"✨ Fantasia;📼 LSV Retro","",60300,false,false,"Craig J Spearing"
"Great Divide Guide",2,"Creature - Human Scout Ally",G,"tla","345",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145430,false,false,"Shane Beresford"
"Great Divide Guide",2,"Creature - Human Scout Ally",G,"tla","345",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145430,false,false,"Shane Beresford"
"Great Divide Guide",2,"Creature - Human Scout Ally",G,"tla","345",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145430,false,false,"Shane Beresford"
"Haru, Hidden Talent",2,"Legendary Creature - Human Peasant Ally",G,"tla","182",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144848,false,false,"Mitori"
"Lotus Cobra",2,"Creature - Snake",G,"znr","307",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;📐 Sacred;📼 LSV Retro","",-1,false,false,"Bastien Grivet"
"Tough Cookie",2,"Artifact Creature - Food Golem",G,"woe","193",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;👑 LOL;🔥 Banger","",116728,false,false,"Milivoj Ćeran"
"Unlucky Cabbage Merchant",2,"Creature - Human Citizen",G,"tla","201",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144888,false,false,"Thomas Chamberlain-Keen"
"Beanstalk Giant",3,"Creature - Giant",G,"eld","295",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;👑 LOL","",-1,false,false,"Nick Southam"
"Dryad of the Ilysian Grove",3,"Enchantment Creature - Nymph Dryad",G,"m3c","225",rare,null,Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",126991,false,false,"Leanna Crossan"
"Enduring Vitality",3,"Enchantment Creature - Elk Glimmer",G,"dsk","176",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",130483,false,false,"Valera Lutfullina"
"Evolution Sage",3,"Creature - Elf Druid",G,"war","159",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",71924,false,false,"Simon Dominic"
"Lovestruck Beast",3,"Creature - Beast Noble",G,"eld","299",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🔥 Banger","",-1,false,false,"Tyler Walpole"
"Ostrich-Horse",3,"Creature - Bird Horse",G,"tla","188",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144862,false,false,"Pablo Rivera"
"Ostrich-Horse",3,"Creature - Bird Horse",G,"tla","188",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144862,false,false,"Pablo Rivera"
"Spinner of Souls",3,"Creature - Spider Spirit",G,"fdn","112",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🔥 Banger","",133792,false,false,"Xavier Ribeiro"
"Tireless Provisioner",3,"Creature - Elf Scout",G,"plst","MH2-180",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",-1,false,false,"Josu Hernaiz"
"Tireless Tracker",3,"Creature - Human Scout",G,"soi","233",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;📼 LSV Retro","",60320,false,false,"Eric Deschamps"
"Toph, the Blind Bandit",3,"Legendary Creature - Human Warrior Ally",G,"tla","198",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144882,false,false,"Yueko"
"Walltop Sentries",3,"Creature - Human Soldier Ally",G,"tla","202",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144890,false,false,"Boell Oyino"
"Bristlebud Farmer",4,"Creature - Plant Druid",G,"big","17",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",125395,false,false,"Adrián Rodríguez Pérez"
"Diligent Zookeeper",4,"Creature - Human Citizen Ally",G,"tla","327",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145156,false,false,"Andrea Piparo"
"Diligent Zookeeper",4,"Creature - Human Citizen Ally",G,"tla","327",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145156,false,false,"Andrea Piparo"
"Gnarled Professor",4,"Creature - Treefolk Druid",G,"stx","133",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",88743,false,false,"Simon Dominic"
"Sazh Katzroy",4,"Legendary Creature - Human Pilot",G,"fin","199",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;🔥 Banger","",141339,false,false,"Colin Boyer"
"The Earth King",4,"Legendary Creature - Human Noble Ally",G,"tla","344",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;🔥 Banger","",145428,false,false,"Brigitte Roka & Clifton Stommel"
"Wicked Wolf",4,"Creature - Wolf",G,"eld","181",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🔥 Banger","",78506,false,false,"Tomasz Jedruszek"
"Thragtusk",5,"Creature - Beast",G,"sld","238",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;📼 LSV Retro","",-1,false,false,"Alexandre Chaudret"
"Verdurous Gearhulk",5,"Artifact Creature - Construct",G,"kld","172",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🔥 Banger","",62017,false,false,"Jaime Jones"
"Feasting Troll King",6,"Creature - Troll Noble",G,"eld","152",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;👑 LOL","",78438,false,false,"Nicholas Gregory"
"Allies at Last",3,"Instant",G,"tla","164",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144812,false,false,"Evan Shipard"
"Allies at Last",3,"Instant",G,"tla","164",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144812,false,false,"Evan Shipard"
"Scale Up",1,"Sorcery",G,"mh1","179",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"⚛️ GUT;✨ Fantasia","",72730,false,false,"Suzanne Helmigh"
"Bumi's Feast Lecture",2,"Sorcery - Lesson",G,"tle","133",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145664,false,false,"Tomoyo Asatani"
"True Ancestry",2,"Sorcery - Lesson",G,"tla","199",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144884,false,false,"Chibi"
"True Ancestry",2,"Sorcery - Lesson",G,"tla","199",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144884,false,false,"Chibi"
"Cracked Earth Technique",5,"Sorcery - Lesson",G,"tle","135",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145668,false,false,"Ichiko Milk Tei"
"Cracked Earth Technique",5,"Sorcery - Lesson",G,"tle","135",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145668,false,false,"Ichiko Milk Tei"
"Ozolith, the Shattered Spire",2,"Legendary Artifact",G,"mom","198",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",110280,false,false,"Daarken"
"Hunter's Talent",2,"Enchantment - Class",G,"blb","179",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;👑 LOL;🔥 Banger","",129603,false,false,"Kisung Koh"
"Trail of Crumbs",2,"Enchantment",G,"eld","179",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;👑 LOL","",78500,false,false,"Daarken"
"Earthbender Ascension",3,"Enchantment",G,"tla","175",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria","",144834,false,false,"Logan Feliciano"
"Earthbender Ascension",3,"Enchantment",G,"tla","175",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria","",144834,false,false,"Logan Feliciano"
"The Legend of Kyoshi",6,"Enchantment - Saga",G,"tla","358",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145130,false,false,"Sija Hong"
"Ba Sing Se",0,"Land",,"tla","266",rare,Green,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria","",145024,false,false,"Andreas Rocha"
"Marketback Walker",0,"Artifact Creature - Construct",,"dft","235",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",136593,false,false,"Svetlin Velinov"
"Academy Manufactor",3,"Artifact Creature - Assembly-Worker",,"mh2","219",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",90819,false,false,"Campbell White"
"Energybending",2,"Instant - Lesson",,"tla","2",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144480,false,false,"Hisashi Momose"
"Barrels of Blasting Jelly",1,"Artifact",,"tla","254",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145000,false,false,"Salvatorre Zee Yazzie"
"Barrels of Blasting Jelly",1,"Artifact",,"tla","254",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145000,false,false,"Salvatorre Zee Yazzie"
"Barrels of Blasting Jelly",1,"Artifact",,"tla","254",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145000,false,false,"Salvatorre Zee Yazzie"
"Chromatic Star",1,"Artifact",,"tsr","263",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;📐 Sacred;📼 LSV Retro","",86901,false,false,"Daniel Ljunggren"
"Retrofitter Foundry",1,"Artifact",,"c18","57",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;📼 LSV Retro","",-1,false,false,"Dmitry Burmak"
"Elsewhere Flask",2,"Artifact",,"shm","250",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",29289,false,false,"Carl Frank"
"Kyoshi Battle Fan",2,"Artifact - Equipment",,"tla","257",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145006,false,false,"VEN"
"Lucky Clover",2,"Artifact",,"eld","226",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",78598,false,false,"John Stanko"
"Prophetic Prism",2,"Artifact",,"kld","229",common,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🅰️ Alpha Reimagined;👑 LOL","",61821,false,false,"Noah Bradley"
"Reckoner Bankbuster",2,"Artifact - Vehicle",,"neo","255",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",97460,false,false,"Steve Prescott"
"Fire Nation Warship",3,"Artifact - Vehicle",,"tla","256",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145004,false,false,"Hisashi Momose"
"Planetarium of Wan Shi Tong",6,"Legendary Artifact",,"tla","259",mythic,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145010,false,false,"Robin Olausson"
"Aang, Swift Savior",3,"Legendary Creature - Human Avatar Ally",UW,"tla","347",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia;🌍 Gaelaria;🔥 Banger","",145436,false,false,"Shane Beresford & Perci Chen"
"Tameshi, Reality Architect",3,"Legendary Creature - Moonfolk Wizard",U,"neo","82",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",97084,false,false,"Scott M. Fischer"
"Twining Twins",4,"Creature - Faerie Wizard",U,"woe","296",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",116068,false,false,"Alayna Danner"
"Katara, Water Tribe's Hope",5,"Legendary Creature - Human Warrior Ally",UW,"tla","351",rare,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",145446,false,false,"Chun Lo"
"Foggy Swamp Spirit Keeper",3,"Creature - Human Druid Ally",BU,"tla","222",uncommon,null,Not Owned,Non-foil,mainboard,false,,,"✨ Fantasia","",144936,false,false,"Airi Yoshihisa"
